"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"5 Oct 2025 17:56:30 UTC","25636726972","Order","204-4292407-1159509","MSUK-D25-6-4","ANGOOL Women's Wireless Seamless Sports Bra, Padded Racerback Adjustable Straps Longline Yoga Gym Training Bra, White, L","2","amazon.co.uk","Amazon","WALSALL","West Midlands","WS1 1","MarketplaceFacilitator","18.40","3.68","0","0","0","0","0","0","-3.68","-1.76","-5.70","-0.15","0","10.79"
"5 Oct 2025 18:01:41 UTC","25636726972","Order","205-6393214-9089960","MS-D06-209-5","ANGOOL Women's Sports Bra Padded Mid Impact Racerback Comfy Yoga Workout Bra, Black+grey+wine Red, XL Fit 38DD 40D 40DD 42B 42C 42D","1","amazon.co.uk","Amazon","Wolverhampton","West Middland","WV6 0","MarketplaceFacilitator","15.81","3.16","0","0","0","0","0","0","-3.16","-2.85","-2.72","-0.11","0","10.13"
"5 Oct 2025 18:06:52 UTC","25636726972","Order","202-0724778-4477927","MSUK-D72-20-2","ANGOOL Women's Seamless Sports Bras Wireless Non-Wired with Removable Pads Adjustable Spaghetti Straps Light Support for Yoga Gym Workout, Black+Gray,","1","amazon.co.uk","Amazon","BLOXWICH","","WS3 2","MarketplaceFacilitator","9.99","2.00","0","0","0","0","0","0","-2.00","-0.96","-2.97","-0.08","0","5.98"
"5 Oct 2025 18:07:44 UTC","25636726972","Order","202-1266751-1801110","MSUK-D74-7-3","ANGOOL Seamless Bras for Women Wire Free Push Up V Neck Padded Bralette Soft Support Full Coverage Comfort Women Bra, Brown, M","1","amazon.co.uk","Amazon","READING","","RG1 2","MarketplaceFacilitator","12.74","2.55","0","0","0","0","0","0","-2.55","-2.29","-2.72","-0.10","0","7.63"
"5 Oct 2025 18:31:31 UTC","25636726972","Order","204-6078817-9647523","MSUK-D70-5-6","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XXL","1","amazon.co.uk","Amazon","NOTTINGHAM","","NG16 6","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"5 Oct 2025 18:43:11 UTC","25636726972","Order","026-6522555-2321169","MS-D06-206-5","ANGOOL Women's Sports Bra Padded High Impact Racerback Comfy Yoga Workout Bra, XL Fit 38DD 40D 40DD 42BCD, Black+gray+white","1","amazon.co.uk","Amazon","WORTHING","W Sussex","BN14 0","MarketplaceFacilitator","15.81","3.16","0","0","0","0","0","0","-3.16","-2.85","-2.93","-0.12","0","9.91"
"5 Oct 2025 19:27:43 UTC","25636726972","Order","203-8875216-9708326","MSUK-D63-20-3","ANGOOL Seamless Removable Padded Sports Bra, Cross Back Yoga Fitness Workout Bra,Black+Gray,M","1","amazon.co.uk","Amazon","BIRKENHEAD","","CH42 0","MarketplaceFacilitator","13.45","2.69","0.23","0.05","0","0","-0.23","-0.05","-2.69","-2.42","-2.72","-0.10","0","8.21"
"5 Oct 2025 19:29:51 UTC","25636726972","FBA Customer Return Fee","206-7592529-9115532","X0027CXIOH","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.47","0","0","-1.47"
"5 Oct 2025 19:45:47 UTC","25636726972","Order","202-5712379-5541961","MSUK-D75-20-5","ANGOOL Sports Bras Women Y Back Wireless Removable Pads Bra Lightweight Racerback Spaghetti Straps Top for Yoga Gym Workout, Black+Grey, XL","1","amazon.co.uk","Amazon","TONBRIDGE","Kent","TN12 8","MarketplaceFacilitator","14.66","2.93","0.33","0.07","0","0","-0.33","-0.07","-2.93","-2.64","-3.16","-0.11","0","8.75"
"5 Oct 2025 19:46:53 UTC","25636726972","Order","205-0946373-0683559","MSUK-D25-268-5","ANGOOL Women's Wireless Seamless Sports Bra, Padded Racerback Adjustable Straps Longline Yoga Gym Training Bra, Black+White+Green,XL","1","amazon.co.uk","Amazon","LEIGHTON BUZZARD","","LU7 9","MarketplaceFacilitator","16.87","3.37","0","0","0","0","0","0","-3.37","-3.04","-3.19","-0.12","0","10.52"
"5 Oct 2025 19:46:53 UTC","25636726972","Order","205-0946373-0683559","MSUK-D25-206-5","ANGOOL Women's Wireless Seamless Sports Bra, Padded Racerback Adjustable Straps Longline Yoga Gym Training Bra, Black+Grey+White, XL","1","amazon.co.uk","Amazon","LEIGHTON BUZZARD","","LU7 9","MarketplaceFacilitator","22.49","4.50","0","0","0","0","0","0","-4.50","-4.05","-3.19","-0.14","0","15.11"
"5 Oct 2025 20:21:45 UTC","25636726972","Refund","203-7175195-8601924","MSUK-D70-2-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, M","1","amazon.co.uk","Amazon","NEATH ABBEY","","SA10 7","MarketplaceFacilitator","-13.92","-2.79","-0.83","-0.17","0","0","0.83","0.17","2.79","2.01","0","0.05","0","-11.86"
"5 Oct 2025 20:21:45 UTC","25636726972","Refund","203-7175195-8601924","MSUK-D70-6-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, White, M","1","amazon.co.uk","Amazon","NEATH ABBEY","","SA10 7","MarketplaceFacilitator","-13.92","-2.79","-0.82","-0.17","0","0","0.82","0.17","2.79","2.01","0","0.05","0","-11.86"
"5 Oct 2025 20:28:50 UTC","25636726972","Order","206-7219887-9665119","MSUK-D70-5-2","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, S","1","amazon.co.uk","Amazon","LONDON","Southwark","SE21 7","MarketplaceFacilitator","12.97","2.60","0.82","0.17","0","0","-0.82","-0.17","-2.60","-2.34","-2.94","-0.11","0","7.58"
"5 Oct 2025 20:35:25 UTC","25636726972","Order","203-1285318-3113160","MSUK-D75-206-5","ANGOOL Sports Bras Women Y Back Wireless Removable Pads Bra Lightweight Racerback Spaghetti Straps Top for Yoga Gym Workout, Black+Grey+White, XL","1","amazon.co.uk","Amazon","LONDON","","NW7 2","MarketplaceFacilitator","21.66","4.33","0.59","0.12","0","0","0","0","-4.45","-3.90","-3.75","-0.15","0","14.45"
"5 Oct 2025 20:42:27 UTC","25636726972","Order","203-2547008-4951567","MSUK-D70-2-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, XL","1","amazon.co.uk","Amazon","NEWTOWNARDS","","BT22 1","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"5 Oct 2025 21:29:15 UTC","25636726972","Order","206-8456392-0434754","MS-D06-209-4","ANGOOL Women's Sports Bra Padded Mid Impact Racerback Comfy Yoga Workout Bra, Black+grey+wine Red, L Fit 36D 36DD 36E 38D 40B 40C","1","amazon.co.uk","Amazon","FORFAR","Angus","DD8 2","MarketplaceFacilitator","15.81","3.16","0","0","0","0","0","0","-3.16","-2.85","-3.19","-0.12","0","9.65"
"5 Oct 2025 21:34:29 UTC","25636726972","Refund","026-0116758-9016308","MSUK-D60-257-3","ANGOOL Women's Seamless Rib-Knit Spaghetti Strap Racerback Camisole Tops, Crop Ribbed No Pad Workout Gym Yoga Tank Tops, Black+Beige+Light Brown, M-L","1","amazon.co.uk","Amazon","Ashford","","TN25 6","MarketplaceFacilitator","-13.01","-2.60","-0.41","-0.08","0","0","0.41","0.08","2.60","1.87","0","0.05","0","-11.09"
"5 Oct 2025 21:36:55 UTC","25636726972","Order","206-2813183-5416301","MSUK-D70-6-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, White, M","2","amazon.co.uk","Amazon","NOTTINGHAM","","NG10 1","MarketplaceFacilitator","25.94","5.20","0","0","0","0","0","0","-5.20","-4.68","-5.88","-0.21","0","15.17"
"5 Oct 2025 21:43:28 UTC","25636726972","Order","206-8805545-9716302","MSUK-D70-5-6","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XXL","1","amazon.co.uk","Amazon","LLANFALLTEG","","SA34 0","MarketplaceFacilitator","12.97","2.60","4.16","0.83","0","0","0","0","-3.43","-2.34","-7.10","-0.19","0","7.50"
"5 Oct 2025 21:44:24 UTC","25636726972","Order","203-2619303-4374740","MSUK-D63-20f-3","ANGOOL Seamless Removable Padded Sports Bra, Cross Back Yoga Fitness Workout Bra,Black+Gray+Beige,M","1","amazon.co.uk","Amazon","LANGLEY MILL","","NG16 4","MarketplaceFacilitator","17.70","3.54","0","0","0","0","0","0","-3.54","-3.19","-2.72","-0.11","0","11.68"
"5 Oct 2025 21:53:41 UTC","25636726972","Order","204-9840890-9913121","MSUK-D42-256-3","ANGOOL Clear Back Bra Wireless Professional Low-Back Dance Bra, Adjustable Straps Unpadded Backless Design for Ballet & Gym, Black+Beige+White, M","1","amazon.co.uk","Amazon","Wadhurst","East Sussex","TN5 6","MarketplaceFacilitator","16.24","3.25","0","0","0","0","0","0","-3.25","-2.92","-2.72","-0.11","0","10.49"
"5 Oct 2025 21:56:46 UTC","25636726972","Order","206-8237971-0943558","MS-D22-2-4","ANGOOL Bandeau Bra Seamless Non Padded Strapless Bra Boobtube Style Stretch Basic Layer Soft Bralette, Black, L Fit 36D 40B 40C","1","amazon.co.uk","Amazon","LEATHERHEAD","","KT23 3","MarketplaceFacilitator","9.52","1.91","0","0","0","0","0","0","-1.91","-0.91","-2.94","-0.08","0","5.59"
"5 Oct 2025 21:58:56 UTC","25636726972","Order","026-3682248-0033904","MSUK-D70-7-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Brown, M","1","amazon.co.uk","Amazon","LONDON","","E8 2","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"5 Oct 2025 21:59:53 UTC","25636726972","Order","204-9822178-0393956","MSUK-D70-6-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, White, L","1","amazon.co.uk","Amazon","GAINSBOROUGH","Lincolnshire","DN21 4","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"5 Oct 2025 22:01:26 UTC","25636726972","Order","206-8882909-5482724","MSUK-D70-2-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, M","1","amazon.co.uk","Amazon","BRISTOL","","BS4 3","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"5 Oct 2025 22:01:26 UTC","25636726972","Order","206-8882909-5482724","MSUK-D70-2-2","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, S","1","amazon.co.uk","Amazon","BRISTOL","","BS4 3","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"5 Oct 2025 22:38:42 UTC","25636726972","Order","206-0559998-9141951","MSUK-D70-6-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, White, XL","1","amazon.co.uk","Amazon","NORTH SHIELDS","tyne and wear","NE30 2","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"5 Oct 2025 22:49:28 UTC","25636726972","Order","206-1591371-9597914","MSUK-D74-5-3","ANGOOL Seamless Bras for Women Wire Free Push Up V Neck Padded Bralette Soft Support Full Coverage Comfort Women Bra, Beige, M","1","amazon.co.uk","Amazon","STONEYBURN","West lothian","EH47 8","MarketplaceFacilitator","12.74","2.55","0","0","0","0","0","0","-2.55","-2.29","-2.72","-0.10","0","7.63"
"5 Oct 2025 23:01:02 UTC","25636726972","Order","026-0321479-8263528","MS-D06-2-3-","ANGOOL Sports Bras for Women, Racerback Yoga Bra Padded Mid Impact Support for Workout Fitness Black","1","amazon.co.uk","Amazon","BRADFORD","","BD13 3","MarketplaceFacilitator","9.20","1.84","0","0","0","0","0","0","-1.84","-0.88","-2.97","-0.08","0","5.27"
"5 Oct 2025 23:02:36 UTC","25636726972","FBA Customer Return Fee","205-8990152-6036335","X0027CXJN7","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.47","0","0","-1.47"
"5 Oct 2025 23:07:57 UTC","25636726972","Order","026-5367087-9955519","MS-D06-206-4","ANGOOL Women's Sports Bra Padded High Impact Racerback Comfy Yoga Workout Bra, L Fit 36D 36DD 36E 38D 40BC, Black+gray+white","1","amazon.co.uk","Amazon","LEICESTER","Leicester","LE1 3","MarketplaceFacilitator","15.81","3.16","0","0","0","0","0","0","-3.16","-2.85","-3.19","-0.12","0","9.65"
"5 Oct 2025 23:10:27 UTC","25636726972","Order","202-5876303-9813954","MSUK-D70-6-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, White, L","1","amazon.co.uk","Amazon","HUNTINGDON","Cambs","PE26 2","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"5 Oct 2025 23:20:47 UTC","25636726972","Order","026-5454830-9553911","MS-D22-205-4","ANGOOL Bandeau Bra Seamless Non Padded Strapless Bra Tube Style Stretch Basic Layer Soft Bralette, Black+Gray+Beige, L Fit 36D 40B 40C","1","amazon.co.uk","Amazon","CARSHALTON","","SM5 3","MarketplaceFacilitator","13.29","2.66","0","0","0","0","0","0","-2.66","-2.39","-2.97","-0.11","0","7.82"
"5 Oct 2025 23:50:56 UTC","25636726972","FBA Customer Return Fee","206-0078552-0719558","X0027CXJN7","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.47","0","0","-1.47"
"5 Oct 2025 23:52:04 UTC","25636726972","Order","205-9286647-3094720","MS-D06-209-4","ANGOOL Women's Sports Bra Padded Mid Impact Racerback Comfy Yoga Workout Bra, Black+grey+wine Red, L Fit 36D 36DD 36E 38D 40B 40C","1","amazon.co.uk","Amazon","TELFORD","","TF1 5","MarketplaceFacilitator","15.81","3.16","0","0","0","0","0","0","-3.16","-2.85","-3.19","-0.12","0","9.65"
"5 Oct 2025 23:57:15 UTC","25636726972","Order","205-3775783-6137933","MSUK-D70-6-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, White, M","1","amazon.co.uk","Amazon","GRAYS","","RM20 3","MarketplaceFacilitator","12.97","2.60","0.83","0.17","0","0","0","0","-2.77","-2.34","-3.77","-0.13","0","7.56"
"6 Oct 2025 00:03:14 UTC","25636726972","Order","204-6416208-2693944","MSUK-D72-26-3","ANGOOL Women's Seamless Sports Bras Wireless Non-Wired with Removable Pads Adjustable Spaghetti Straps Light Support for Yoga Gym Workout, Black+White","1","amazon.co.uk","Amazon","Aylesbury","","HP202","MarketplaceFacilitator","9.99","2.00","0","0","0","0","0","0","-2.00","-0.96","-2.97","-0.08","0","5.98"
"6 Oct 2025 00:44:25 UTC","25636726972","FBA Customer Return Fee","205-0985878-7145938","X0027D4JTT","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.47","0","0","-1.47"
"6 Oct 2025 03:35:23 UTC","25636726972","FBA Customer Return Fee","205-8990152-6036335","X0027D20K9","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.47","0","0","-1.47"
"6 Oct 2025 07:10:41 UTC","25636726972","Order","204-3551066-0971506","MSUK-D70-6-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, White, L","1","amazon.co.uk","Amazon","HINCKLEY","","LE10 0","MarketplaceFacilitator","12.97","2.60","0.55","0.11","0","0","-0.55","-0.11","-2.60","-2.34","-2.94","-0.11","0","7.58"
"6 Oct 2025 08:10:00 UTC","25636726972","FBA Customer Return Fee","205-0139140-7497160","X0027CXJ73","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.47","0","0","-1.47"
"6 Oct 2025 11:01:53 UTC","25636726972","FBA Customer Return Fee","026-4455917-3166700","X0027D4JQH","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.47","0","0","-1.47"
"6 Oct 2025 11:28:26 UTC","25636726972","Order","202-7072209-3401924","MSUK-D70-5-2","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, S","1","amazon.co.uk","Amazon","BLACKWOOD","","NP12 3","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"6 Oct 2025 11:44:08 UTC","25636726972","FBA Customer Return Fee","203-0995064-4005155","X0027D5OXT","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.47","0","0","-1.47"
"6 Oct 2025 12:40:01 UTC","25636726972","Order","026-3755278-0829921","MSUK-D63-206-5","ANGOOL Seamless Removable Padded Sports Bra, Cross Back Yoga Fitness Workout Bra,Black+Gray+White,XL","1","amazon.co.uk","Amazon","ETON","","SL4 6","MarketplaceFacilitator","14.78","2.96","0","0","0","0","0","0","-2.96","-2.66","-2.72","-0.10","0","9.30"
"6 Oct 2025 13:25:43 UTC","25636726972","Order","026-0699420-2909129","MS-D22-6-4","ANGOOL Bandeau Bra Seamless Non Padded Strapless Bra Boobtube Style Stretch Basic Layer Soft Bralette, White, L Fit 36D 40B 40C","1","amazon.co.uk","Amazon","WIRRAL","Merseyside","CH60 8","MarketplaceFacilitator","9.52","1.91","0","0","0","0","0","0","-1.91","-0.91","-2.07","-0.06","0","6.48"
"6 Oct 2025 13:25:43 UTC","25636726972","Order","026-0699420-2909129","MS-D22-2-4","ANGOOL Bandeau Bra Seamless Non Padded Strapless Bra Boobtube Style Stretch Basic Layer Soft Bralette, Black, L Fit 36D 40B 40C","1","amazon.co.uk","Amazon","WIRRAL","Merseyside","CH60 8","MarketplaceFacilitator","9.52","1.91","0","0","0","0","0","0","-1.91","-0.91","-2.94","-0.08","0","5.59"
"6 Oct 2025 13:46:01 UTC","25636726972","Order","026-0501890-6531551","MSUK-D72-201-2","ANGOOL Women's Seamless Sports Bras Wireless Non-Wired with Removable Pads Adjustable Spaghetti Straps Light Support for Yoga Gym Workout, Black+Gray+","1","amazon.co.uk","Amazon","NOTTINGHAM","","NG7 2","MarketplaceFacilitator","14.37","2.87","1.87","0.37","0","0","-1.87","-0.37","-2.87","-2.59","-2.97","-0.11","0","8.70"
"6 Oct 2025 13:56:01 UTC","25636726972","Order","202-4708745-7614705","MSUK-D70-5-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, L","1","amazon.co.uk","Amazon","Oxford","","OX44 7","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"6 Oct 2025 13:58:55 UTC","25636726972","Order","202-2233121-1395504","MS-D06-348-3","ANGOOL Women's Sports Bra Padded High Impact Racerback Comfy Yoga Workout Bra, M Fit 32DD 32E 34D 34DD 36BC 38BC, Blue+rose+green","1","amazon.co.uk","Amazon","PETERBOROUGH","Cambs","PE1 5","MarketplaceFacilitator","15.81","3.16","0","0","0","0","0","0","-3.16","-2.85","-2.72","-0.11","0","10.13"
"6 Oct 2025 14:51:50 UTC","25636726972","Order","205-3398512-2285920","MSUK-D70-2-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, XL","1","amazon.co.uk","Amazon","NEWTOWNARDS","","BT23 4","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"6 Oct 2025 14:55:59 UTC","25636726972","Order","203-5755957-0526721","MSUK-D70-5-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XL","1","amazon.co.uk","Amazon","WEST DRAYTON","","UB7 7","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
"6 Oct 2025 15:02:37 UTC","25636726972","Order","202-2063502-2644346","MS-D06-348-5","ANGOOL Women's Sports Bra Padded High Impact Racerback Comfy Yoga Workout Bra, XL Fit 38DD 40D 40DD 42BCD, Blue+rose+green","1","amazon.co.uk","Amazon","CARMARTHEN","","SA31 3","MarketplaceFacilitator","15.81","3.16","0","0","0","0","0","0","-3.16","-2.85","-2.97","-0.12","0","9.87"
"6 Oct 2025 15:06:15 UTC","25636726972","Refund","204-6275035-9062721","MSUK-D75-2-4","ANGOOL Sports Bras Women Y Back Wireless Removable Pads Bra Lightweight Racerback Spaghetti Straps Top for Yoga Gym Workout, Black, L","1","amazon.co.uk","Amazon","AMLWCH","Anglesey","LL68 9","MarketplaceFacilitator","-11.72","-2.35","0","0","0","0","0","0","2.35","0.90","0","0.02","0","-10.80"
"6 Oct 2025 16:43:12 UTC","25636726972","Refund","203-4173153-2868352","MSUK-D70-7-6","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Brown, XXL","1","amazon.co.uk","Amazon","PONTYPOOL","","NP4 5","MarketplaceFacilitator","-12.97","-2.60","0","0","0","0","0","0","2.60","1.87","0","0.05","0","-11.05"
"6 Oct 2025 16:47:25 UTC","25636726972","Order","203-6652124-6130737","MSUK-D70-2-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, XL","1","amazon.co.uk","Amazon","Stevenage","Hertfordshire","SG2 8","MarketplaceFacilitator","12.97","2.60","0","0","0","0","0","0","-2.60","-2.34","-2.94","-0.11","0","7.58"
